Sentence,Target Index,Lemma,Category,Inflection Label,Word Form,Source Type
= = = A coming judgement = = =,4,coming,Noun,singular,coming,NaturalWikiText
= Winter Is Coming =,3,coming,Noun,positive,coming,NaturalWikiText
= = = A coming judgment = = =,4,coming,Noun,positive,coming,NaturalWikiText
The Coming Oil Crisis,1,coming,Noun,positive,coming,NaturalWikiText
"Hubbard to the coming generations """,3,coming,Noun,positive,coming,NaturalWikiText
= = = A coming judgement = = =,4,coming,Noun,positive,coming,NaturalWikiText
Vocal production - Kevin Risto,0,vocal,Noun,singular,vocal,NaturalWikiText
Vocal production – Katy Perry,0,vocal,Noun,singular,vocal,NaturalWikiText
Vocal production – Makeba Riddick,0,vocal,Noun,singular,vocal,NaturalWikiText
Muddy Waters – vocal,3,vocal,Noun,singular,vocal,NaturalWikiText
Eriksen – Vocal production,2,vocal,Noun,singular,vocal,NaturalWikiText
Vocal production - Kevin Risto,0,vocal,Noun,positive,vocal,NaturalWikiText
Vocal production – Katy Perry,0,vocal,Noun,positive,vocal,NaturalWikiText
Vocal production – Makeba Riddick,0,vocal,Noun,positive,vocal,NaturalWikiText
Muddy Waters – vocal,3,vocal,Noun,positive,vocal,NaturalWikiText
Eriksen – Vocal production,2,vocal,Noun,positive,vocal,NaturalWikiText
† Thyreophora ( armored dinosaurs ; mostly quadrupeds ),4,dinosaur,Noun,plural,dinosaurs,NaturalWikiText
"By definition , all dinosaurs belong to either order within Dinosauria , either Saurischia or Ornithischia",4,dinosaur,Noun,plural,dinosaurs,NaturalWikiText
= = = = Non @-@ avian dinosaurs = = = =,7,dinosaur,Noun,plural,dinosaurs,NaturalWikiText
Dromaeosauridae is a family of feathered theropod dinosaurs,7,dinosaur,Noun,plural,dinosaurs,NaturalWikiText
= Cultural depictions of dinosaurs =,4,dinosaur,Noun,plural,dinosaurs,NaturalWikiText
Gilly is upset by the breakup,2,upset,Verb,base,upset,NaturalWikiText
"Visibly upset , Lisa runs off",1,upset,Verb,base,upset,NaturalWikiText
"Unfortunately for Nebraska , the underdog Longhorns upset heavily favored Nebraska , 37 – 27",7,upset,Verb,base,upset,NaturalWikiText
Jan is upset about Frankie 's death,2,upset,Verb,base,upset,NaturalWikiText
"Deeply upset , Mrs",1,upset,Verb,base,upset,NaturalWikiText
Gilly is upset by the breakup,2,upset,Verb,past,upset,NaturalWikiText
"Visibly upset , Lisa runs off",1,upset,Verb,past,upset,NaturalWikiText
"Unfortunately for Nebraska , the underdog Longhorns upset heavily favored Nebraska , 37 – 27",7,upset,Verb,past,upset,NaturalWikiText
Jan is upset about Frankie 's death,2,upset,Verb,past,upset,NaturalWikiText
"Deeply upset , Mrs",1,upset,Verb,past,upset,NaturalWikiText
Gilly is upset by the breakup,2,upset,Verb,positive,upset,NaturalWikiText
"Visibly upset , Lisa runs off",1,upset,Verb,positive,upset,NaturalWikiText
"Unfortunately for Nebraska , the underdog Longhorns upset heavily favored Nebraska , 37 – 27",7,upset,Verb,positive,upset,NaturalWikiText
Jan is upset about Frankie 's death,2,upset,Verb,positive,upset,NaturalWikiText
"Deeply upset , Mrs",1,upset,Verb,positive,upset,NaturalWikiText
Gilly is upset by the breakup,2,upset,Verb,singular,upset,NaturalWikiText
"Visibly upset , Lisa runs off",1,upset,Verb,singular,upset,NaturalWikiText
"Unfortunately for Nebraska , the underdog Longhorns upset heavily favored Nebraska , 37 – 27",7,upset,Verb,singular,upset,NaturalWikiText
Jan is upset about Frankie 's death,2,upset,Verb,singular,upset,NaturalWikiText
"Deeply upset , Mrs",1,upset,Verb,singular,upset,NaturalWikiText
Newspaper advertisements show the film being screened by February 1935,2,show,Verb,base,show,NaturalWikiText
Beverly Crusher from the show,4,show,Verb,base,show,NaturalWikiText
governments to show restraint,2,show,Verb,base,show,NaturalWikiText
= = Rediscovery of the show = =,5,show,Verb,base,show,NaturalWikiText
"On 28 April 2010 , Shakira performed "" Gypsy "" on the The Ellen DeGeneres Show",15,show,Verb,base,show,NaturalWikiText
Newspaper advertisements show the film being screened by February 1935,2,show,Verb,singular,show,NaturalWikiText
Beverly Crusher from the show,4,show,Verb,singular,show,NaturalWikiText
governments to show restraint,2,show,Verb,singular,show,NaturalWikiText
= = Rediscovery of the show = =,5,show,Verb,singular,show,NaturalWikiText
"On 28 April 2010 , Shakira performed "" Gypsy "" on the The Ellen DeGeneres Show",15,show,Verb,singular,show,NaturalWikiText
""" Dance Tonight "" – 2 : 54",1,dance,Noun,base,dance,NaturalWikiText
""" Covenant Dance "" – 1 : 57",2,dance,Noun,base,dance,NaturalWikiText
""" Atom Dance "" – 2 : 34",2,dance,Noun,base,dance,NaturalWikiText
Dance routines were choreographed by Zach Woodlee,0,dance,Noun,base,dance,NaturalWikiText
You 're gonna dance again,3,dance,Noun,base,dance,NaturalWikiText
""" Dance Tonight "" – 2 : 54",1,dance,Noun,singular,dance,NaturalWikiText
""" Covenant Dance "" – 1 : 57",2,dance,Noun,singular,dance,NaturalWikiText
""" Atom Dance "" – 2 : 34",2,dance,Noun,singular,dance,NaturalWikiText
Dance routines were choreographed by Zach Woodlee,0,dance,Noun,singular,dance,NaturalWikiText
You 're gonna dance again,3,dance,Noun,singular,dance,NaturalWikiText
4 is formed by the partial hydrolysis of XeF,5,partial,Noun,base,partial,NaturalWikiText
nayavāda — the theory of partial standpoints,5,partial,Noun,base,partial,NaturalWikiText
Nayavāda is the theory of partial standpoints or viewpoints,5,partial,Noun,base,partial,NaturalWikiText
"Firstly , we compute all partial derivatives we need",5,partial,Noun,base,partial,NaturalWikiText
Nayavāda is the theory of partial standpoints or viewpoints,5,partial,Noun,base,partial,NaturalWikiText
4 is formed by the partial hydrolysis of XeF,5,partial,Noun,singular,partial,NaturalWikiText
nayavāda — the theory of partial standpoints,5,partial,Noun,singular,partial,NaturalWikiText
Nayavāda is the theory of partial standpoints or viewpoints,5,partial,Noun,singular,partial,NaturalWikiText
"Firstly , we compute all partial derivatives we need",5,partial,Noun,singular,partial,NaturalWikiText
Nayavāda is the theory of partial standpoints or viewpoints,5,partial,Noun,singular,partial,NaturalWikiText
4 is formed by the partial hydrolysis of XeF,5,partial,Noun,positive,partial,NaturalWikiText
nayavāda — the theory of partial standpoints,5,partial,Noun,positive,partial,NaturalWikiText
Nayavāda is the theory of partial standpoints or viewpoints,5,partial,Noun,positive,partial,NaturalWikiText
"Firstly , we compute all partial derivatives we need",5,partial,Noun,positive,partial,NaturalWikiText
Nayavāda is the theory of partial standpoints or viewpoints,5,partial,Noun,positive,partial,NaturalWikiText
[ contains discussion of The Fortress of Solitude ],5,fortress,Verb,base,fortress,NaturalWikiText
X 's fortress,2,fortress,Verb,base,fortress,NaturalWikiText
= Fortress of Humaitá =,1,fortress,Verb,base,fortress,NaturalWikiText
Wily 's fortress,2,fortress,Verb,base,fortress,NaturalWikiText
Wily 's fortress,2,fortress,Verb,base,fortress,NaturalWikiText
[ contains discussion of The Fortress of Solitude ],5,fortress,Verb,singular,fortress,NaturalWikiText
X 's fortress,2,fortress,Verb,singular,fortress,NaturalWikiText
= Fortress of Humaitá =,1,fortress,Verb,singular,fortress,NaturalWikiText
Wily 's fortress,2,fortress,Verb,singular,fortress,NaturalWikiText
Wily 's fortress,2,fortress,Verb,singular,fortress,NaturalWikiText
= = Six C 's = =,2,six,Noun,singular,six,NaturalWikiText
"Six months before , E",0,six,Noun,singular,six,NaturalWikiText
Six 57 mm ( 2 @,0,six,Noun,singular,six,NaturalWikiText
Six BL 5 @,0,six,Noun,singular,six,NaturalWikiText
The allowance for uniforms was $ 21 per six months,8,six,Noun,singular,six,NaturalWikiText
We 're quite cheap,2,quite,Noun,singular,quite,NaturalWikiText
The species seems to be quite tolerant of habitat disturbance,5,quite,Noun,singular,quite,NaturalWikiText
""" The complexity though is actually quite fascinating",6,quite,Noun,singular,quite,NaturalWikiText
My uncles were quite secular,3,quite,Noun,singular,quite,NaturalWikiText
The conventions for Italian triptychs before 1400 were quite rigid,8,quite,Noun,singular,quite,NaturalWikiText
A thrust output of 80 to 86 @,2,output,Noun,base,output,NaturalWikiText
= = Non @-@ cinematic output = =,5,output,Noun,base,output,NaturalWikiText
The output voltage of the op @-@ amp is,1,output,Noun,base,output,NaturalWikiText
The output power from the diode is,1,output,Noun,base,output,NaturalWikiText
Output is atlantic salmon,0,output,Noun,base,output,NaturalWikiText
A thrust output of 80 to 86 @,2,output,Noun,past,output,NaturalWikiText
= = Non @-@ cinematic output = =,5,output,Noun,past,output,NaturalWikiText
The output voltage of the op @-@ amp is,1,output,Noun,past,output,NaturalWikiText
The output power from the diode is,1,output,Noun,past,output,NaturalWikiText
Output is atlantic salmon,0,output,Noun,past,output,NaturalWikiText
A thrust output of 80 to 86 @,2,output,Noun,singular,output,NaturalWikiText
= = Non @-@ cinematic output = =,5,output,Noun,singular,output,NaturalWikiText
The output voltage of the op @-@ amp is,1,output,Noun,singular,output,NaturalWikiText
The output power from the diode is,1,output,Noun,singular,output,NaturalWikiText
Output is atlantic salmon,0,output,Noun,singular,output,NaturalWikiText
"] a shameless Disney ending """,4,end,Noun,base,ending,NaturalWikiText
"December 8 , 2011 : The new CBA is ratified , officially ending the lockout",12,end,Noun,base,ending,NaturalWikiText
The play 's ending depends on the verdict,3,end,Noun,base,ending,NaturalWikiText
The ending was also tweaked,1,end,Noun,base,ending,NaturalWikiText
Much criticism was leveled against the ambiguous ending,7,end,Noun,base,ending,NaturalWikiText
"] a shameless Disney ending """,4,ending,Noun,singular,ending,NaturalWikiText
"December 8 , 2011 : The new CBA is ratified , officially ending the lockout",12,ending,Noun,singular,ending,NaturalWikiText
The play 's ending depends on the verdict,3,ending,Noun,singular,ending,NaturalWikiText
The ending was also tweaked,1,ending,Noun,singular,ending,NaturalWikiText
Much criticism was leveled against the ambiguous ending,7,ending,Noun,singular,ending,NaturalWikiText
@ 09 for Mars ),3,mar,Verb,base,mars,NaturalWikiText
] belts the vulnerable Mars,4,mar,Verb,base,mars,NaturalWikiText
= Mars Reconnaissance Orbiter =,1,mar,Verb,base,mars,NaturalWikiText
CTX mapped 50 % of Mars by February 2010,5,mar,Verb,base,mars,NaturalWikiText
These thrusters were originally designed for the Mars Surveyor 2001 Lander,7,mar,Verb,base,mars,NaturalWikiText
@ 09 for Mars ),3,mar,Verb,plural,mars,NaturalWikiText
] belts the vulnerable Mars,4,mar,Verb,plural,mars,NaturalWikiText
= Mars Reconnaissance Orbiter =,1,mar,Verb,plural,mars,NaturalWikiText
CTX mapped 50 % of Mars by February 2010,5,mar,Verb,plural,mars,NaturalWikiText
These thrusters were originally designed for the Mars Surveyor 2001 Lander,7,mar,Verb,plural,mars,NaturalWikiText
Mansfield won 1 – 0,1,win,Verb,past,won,NaturalWikiText
Cleveland won 27 – 0,1,win,Verb,past,won,NaturalWikiText
Oxford won by 16 lengths,1,win,Verb,past,won,NaturalWikiText
The latter won,2,win,Verb,past,won,NaturalWikiText
Anand won 3 – 1,1,win,Verb,past,won,NaturalWikiText
"Michael "" Spike "" Albrecht committed to Michigan on April 6 , 2012",5,commit,Verb,past,committed,NaturalWikiText
"On September 13 , Ulis committed to Kentucky",5,commit,Verb,past,committed,NaturalWikiText
"The Luftwaffe committed I , II , III",2,commit,Verb,past,committed,NaturalWikiText
233 Squadron RAF were also committed for reconnaissance operations,5,commit,Verb,past,committed,NaturalWikiText
Gruppe were committed to the invasion of Yugoslavia,2,commit,Verb,past,committed,NaturalWikiText
Barbara Nefer of Examiner,0,barbara,Noun,singular,barbara,NaturalWikiText
"1798 ) , Barbara ( b",3,barbara,Noun,singular,barbara,NaturalWikiText
"Levick , Barbara ( 1999 )",2,barbara,Noun,singular,barbara,NaturalWikiText
"Starr , Barbara ( January 28 , 1995 )",2,barbara,Noun,singular,barbara,NaturalWikiText
"Yorke , Barbara ( 2000 )",2,barbara,Noun,singular,barbara,NaturalWikiText
"The machine was probably a Stinson L @-@ 1 Vigilant of the 125th Liaison Squadron , U",1,machine,Noun,base,machine,NaturalWikiText
= = 1670s : Machine theatre = =,4,machine,Noun,base,machine,NaturalWikiText
= Rage Against the Machine =,4,machine,Noun,base,machine,NaturalWikiText
Rage Against the Machine ( 1992 ),3,machine,Noun,base,machine,NaturalWikiText
Machine II Machine ( 1995 ),0,machine,Noun,base,machine,NaturalWikiText
"The machine was probably a Stinson L @-@ 1 Vigilant of the 125th Liaison Squadron , U",1,machine,Noun,singular,machine,NaturalWikiText
= = 1670s : Machine theatre = =,4,machine,Noun,singular,machine,NaturalWikiText
= Rage Against the Machine =,4,machine,Noun,singular,machine,NaturalWikiText
Rage Against the Machine ( 1992 ),3,machine,Noun,singular,machine,NaturalWikiText
Machine II Machine ( 1995 ),0,machine,Noun,singular,machine,NaturalWikiText
Ron Goldstein – executive direction,3,executive,Noun,singular,executive,NaturalWikiText
"He also discovered executive George Weiss , whom he mentored",3,executive,Noun,singular,executive,NaturalWikiText
= = = Executive President ( since 1987 ) = = =,3,executive,Noun,singular,executive,NaturalWikiText
"Executive Production – Goguito "" Willy "" Guadalupe , Omar Navarro",0,executive,Noun,singular,executive,NaturalWikiText
Head executive Darryl F,1,executive,Noun,singular,executive,NaturalWikiText
Ron Goldstein – executive direction,3,executive,Noun,positive,executive,NaturalWikiText
"He also discovered executive George Weiss , whom he mentored",3,executive,Noun,positive,executive,NaturalWikiText
= = = Executive President ( since 1987 ) = = =,3,executive,Noun,positive,executive,NaturalWikiText
"Executive Production – Goguito "" Willy "" Guadalupe , Omar Navarro",0,executive,Noun,positive,executive,NaturalWikiText
Head executive Darryl F,1,executive,Noun,positive,executive,NaturalWikiText
Jewish musicians ( e,1,musician,Noun,plural,musicians,NaturalWikiText
"However , professional musicians were expensive to maintain",3,musician,Noun,plural,musicians,NaturalWikiText
"Uncredited Indian musicians – dilrubas , tabla , swarmandal , tambura",2,musician,Noun,plural,musicians,NaturalWikiText
= = USA for Africa musicians = =,5,musician,Noun,plural,musicians,NaturalWikiText
For some reason he didn 't want those musicians,8,musician,Noun,plural,musicians,NaturalWikiText
Rockets : 16 × RP @-@ 3,0,rocket,Verb,base,rockets,NaturalWikiText
@ 5 cm rockets,3,rocket,Verb,base,rockets,NaturalWikiText
= = = Houston Rockets ( 2004 – 07 ) = = =,4,rocket,Verb,base,rockets,NaturalWikiText
4 × RS @-@ 132 132 mm rockets,7,rocket,Verb,base,rockets,NaturalWikiText
Rockets : 8 × unguided RS @-@ 82,0,rocket,Verb,base,rockets,NaturalWikiText
@ 1 Earth mass,3,mass,Noun,base,mass,NaturalWikiText
@ 01 Earth mass,3,mass,Noun,base,mass,NaturalWikiText
The molar mass of salt is 58 @,2,mass,Noun,base,mass,NaturalWikiText
Since the mass of the earth is 5 @,2,mass,Noun,base,mass,NaturalWikiText
Power / mass : 170 W / kg ( 0 @,2,mass,Noun,base,mass,NaturalWikiText
@ 1 Earth mass,3,mass,Noun,singular,mass,NaturalWikiText
@ 01 Earth mass,3,mass,Noun,singular,mass,NaturalWikiText
The molar mass of salt is 58 @,2,mass,Noun,singular,mass,NaturalWikiText
Since the mass of the earth is 5 @,2,mass,Noun,singular,mass,NaturalWikiText
Power / mass : 170 W / kg ( 0 @,2,mass,Noun,singular,mass,NaturalWikiText
@ 1 Earth mass,3,mass,Noun,positive,mass,NaturalWikiText
@ 01 Earth mass,3,mass,Noun,positive,mass,NaturalWikiText
The molar mass of salt is 58 @,2,mass,Noun,positive,mass,NaturalWikiText
Since the mass of the earth is 5 @,2,mass,Noun,positive,mass,NaturalWikiText
Power / mass : 170 W / kg ( 0 @,2,mass,Noun,positive,mass,NaturalWikiText
= Penticton Regional Airport =,2,regional,Noun,singular,regional,NaturalWikiText
Mary 's County Regional Airport,3,regional,Noun,singular,regional,NaturalWikiText
@ 2 km ) east of the Adirondack Regional Airport,8,regional,Noun,singular,regional,NaturalWikiText
= = = 2011 IBSA Africa @-@ Oceania Goalball Regional Championships = = =,9,regional,Noun,singular,regional,NaturalWikiText
= = = Berkshire Regional Transit Authority = = =,4,regional,Noun,singular,regional,NaturalWikiText
= Penticton Regional Airport =,2,regional,Noun,positive,regional,NaturalWikiText
Mary 's County Regional Airport,3,regional,Noun,positive,regional,NaturalWikiText
@ 2 km ) east of the Adirondack Regional Airport,8,regional,Noun,positive,regional,NaturalWikiText
= = = 2011 IBSA Africa @-@ Oceania Goalball Regional Championships = = =,9,regional,Noun,positive,regional,NaturalWikiText
= = = Berkshire Regional Transit Authority = = =,4,regional,Noun,positive,regional,NaturalWikiText
The portion of NY 252 west of NY 383 was originally maintained by Monroe County,1,portion,Noun,base,portion,NaturalWikiText
A portion of the U,1,portion,Noun,base,portion,NaturalWikiText
portion of the Kootenay,0,portion,Noun,base,portion,NaturalWikiText
The DISD portion is zoned to Kenneth E,2,portion,Noun,base,portion,NaturalWikiText
The portion of Maj,1,portion,Noun,base,portion,NaturalWikiText
The portion of NY 252 west of NY 383 was originally maintained by Monroe County,1,portion,Noun,singular,portion,NaturalWikiText
